CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
8138032,2016,2017-03-04,1942,2016-09-09,0930,33757,0851,5,5,7,1942,0,0,0,H,0,6T7,"WELLESLEY AV","SANTA MONICA BL",0.00,,Y,A,-,Y,LA,7,2,-,-,2.461,I,5,E,Y,4,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46553188999999,34.039585989999999
8138266,2016,2017-02-18,1942,2016-09-12,1310,42215,14,1,5,7,1942,0,0,0,N,0,14A11,"RT 90","MINDANAO WY",0.00,,Y,B,-,Y,LA,7,90,-,-,1.202,I,5,E,Y,3,0,1,2,A,-,08,22101,D,N,B,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43805825,33.98297118
8138504,2016,2017-03-04,1942,2016-09-08,0635,36356,1494,4,5,7,1942,0,0,0,N,0,14TL47,"IMPERIAL HWY","CALIFORNIA ST",0.00,,Y,A,-,Y,LA,7,105,-,R,0.051,I,5,W,Y,2,0,1,1,A,-,03,22350,,N,A,I,A,A,H,-,A,A,0,,,,,Y,,A,01,1,0,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.40404107000001,33.93150472
8138577,2016,2017-03-04,1942,2016-09-15,0445,42196,14A11,4,5,7,1942,0,0,0,N,0,1454,"RT 90","MINDANAO WY",0.00,,Y,A,-,Y,LA,7,90,-,-,1.202,I,5,E,Y,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43805825,33.98297118
8139688,2016,2017-02-18,1942,2016-08-23,1750,38470,2134,2,5,7,1942,0,0,0,,0,16TL26,"TOPANGA CANYON BL","COHASSET ST",0.00,,Y,A,-,Y,LA,7,27,-,-,14.911,I,5,N,Y,4,0,2,2,A,-,09,21802,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60587764,34.206383000000002
8140107,2016,2017-02-27,1942,2016-08-05,1100,31859,2175,5,5,7,1942,0,0,0,,0,21A73,"TOPANGA CYN BL","TOPANGA CANYON PL",0.00,,Y,A,-,Y,LA,7,27,-,-,12.811,I,5,S,,4,0,2,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60552212,34.176327409999999
8150758,2016,2017-02-13,1942,2016-10-16,1710,40452,1432,7,5,7,1942,0,0,0,N,0,14TL52,"MARCO PL","LINCOLN BL",7.00,E,N,A,-,Y,LA,7,1,-,-,32.441,I,6,N,N,4,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,D,22,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45696061,33.996132549999999
8151479,2016,2017-02-18,1942,2016-08-23,1045,39022,0824,2,5,7,1942,0,0,0,H,0,8TL28,"ENTRADA DR","PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,37.001,I,5,N,N,4,0,1,2,A,-,12,21453,A,F,D,C,A,A,H,-,A,A,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.51878623,34.027848349999999
8155560,2016,2017-03-01,1942,2016-10-11,1725,40452,1474,2,5,7,1942,0,0,0,N,0,14TL52,"LINCOLN BL","83RD ST",0.00,,Y,A,-,Y,LA,7,1,-,-,29.371,I,5,S,N,4,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.4218077,33.962672529999999
8157949,2016,2017-01-21,1942,2016-09-24,1115,38855,0513,6,5,7,1942,0,0,0,E,0,5A1,"PACIFIC COAST HWY",SENATOR,0.00,,Y,A,-,Y,LA,7,1,-,-,12.823,I,5,N,Y,4,0,2,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.30275213,33.789527069999998
8159852,2016,2017-03-04,1942,2016-10-07,1645,41376,0853,5,5,7,1942,0,0,0,H,0,20TL56,"SANTA MONICA BL","COLBY AV",0.00,,Y,A,-,Y,LA,7,2,-,-,3.275,I,5,E,N,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45276661,34.045210079999997
8166666,2016,2018-09-27,1942,2016-12-06,1935,37613,1474,2,5,7,1942,0,0,0,N,0,14T47,"LINCOLN BL","83RD ST",0.00,,Y,A,-,Y,LA,7,1,-,-,29.371,I,5,N,Y,1,1,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,A,0,,,Y,,Y,Y,A,01,0,0,1,0,0,0,0,1,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.42171236,33.96276881
8167706,2019,2019-11-07,1942,2019-09-05,1900,40388,2185,4,5,7,1942,0,0,0,,0,21A97,"TOPANGA CANYON BL","AVENUE SAN LUIS",0.00,,Y,A,-,Y,LA,7,27,-,-,12.101,I,5,S,Y,2,0,4,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,07,1,0,3,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60585021972656,34.165889739990234
8173119,2016,2017-02-13,1942,2016-10-13,0540,33612,1751,4,5,7,1942,0,0,0,Q,0,17A23,"RT 27","LASSEN ST",5.00,S,N,A,-,Y,LA,7,27,-,-,18.131,I,5,S,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,07,0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60613724,34.249957049999999
8174449,2016,2017-02-13,1942,2016-10-17,2130,32576,822,1,5,7,1942,0,0,0,,0,8459,"PACIFIC COAST HWY","SUNSET BL",0.00,,Y,A,-,Y,LA,7,1,-,-,39.326,I,5,N,Y,3,0,2,2,A,-,09,21801,A,N,A,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.55566798,34.038574439999998
8174457,2016,2017-02-13,1942,2016-10-30,0030,41316,1721,7,5,7,1942,0,0,0,Q,0,9TL57,"TOPANGA CANYON BL","RT 118",0.00,,Y,A,-,Y,LA,7,27,-,-,20.034,I,5,S,Y,4,0,1,3,A,-,12,21453,A,F,B,D,A,A,H,-,C,D,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ",EF,,,"LOS ANGELES","LOS ANGELES",-118.60490897,34.277354680000002
8174476,2016,2017-02-13,1942,2016-10-27,1220,38356,2155,4,5,7,1942,0,0,0,,0,9TL58,"OXNARD ST","TOPANGA CANYON BL",50.00,E,N,B,-,Y,LA,7,27,-,-,13.021,I,6,N,N,4,0,1,2,A,-,21,22106,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60531426,34.179215849999999
8174480,2016,2017-02-13,1942,2016-10-20,2050,40972,2134,4,5,7,1942,0,0,0,,0,15T45,"SHERMAN WY","TOPANGA CYN BL",0.00,,Y,A,-,Y,LA,7,27,-,-,14.550,I,5,S,Y,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60602840999999,34.201087029999997
8175335,2016,2017-02-14,1942,2016-11-10,0810,26347,1722,4,5,7,1942,0,0,0,Q,0,17A23,"DEVONSHIRE ST","TOPANGA CANYON BL",0.00,,Y,A,-,Y,LA,7,27,-,-,18.629,I,5,N,N,3,0,1,2,A,-,12,22450,A,N,C,C,A,A,H,-,A,B,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.606013,34.257163460000001
8175355,2016,2017-02-14,1942,2016-11-17,0800,363586,2114,4,5,7,1942,0,0,0,,0,10TL35,"TOPANGA CANYON BL","LANARK ST",0.00,,Y,A,-,Y,LA,7,27,-,-,15.651,I,5,N,Y,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,08,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60590628999999,34.217153740000001
8176658,2016,2017-02-13,1942,2016-10-27,1130,37966,1409,4,5,7,1942,0,0,0,N,0,6TL4,"ROBERTSON BL","EXPOSITION BL",0.00,,Y,A,-,Y,LA,7,187,-,-,7.780,I,6,W,Y,3,0,1,3,A,-,09,21803,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.39039739,34.02832892
8180758,2016,2017-03-04,1942,2016-10-02,1015,40007,RD050,7,5,7,1942,0,0,0,,0,5L90,"PACIFIC COAST HWY","RT 110",4.00,E,N,A,-,Y,LA,7,1,-,-,11.632,I,5,S,N,4,0,1,2,A,-,08,22107,,F,B,C,-,A,H,-,A,A,0,Y,,,,Y,,-,99,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28254507,33.790550230000001
8180961,2016,2017-02-13,1942,2016-09-14,1750,42293,0528,3,5,7,1942,0,0,0,E,0,5A24W5,"PACIFIC COAST HWY","WATSON AV",0.00,,Y,A,-,Y,LA,7,1,-,-,9.681,I,5,S,Y,4,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24811018,33.790890500000003
8181008,2016,2017-02-14,1942,2016-11-10,1825,38707,0516,4,5,7,1942,0,0,0,E,0,5TL21,"PACIFIC COAST HWY","MARINE AV",0.00,,Y,A,-,Y,LA,7,1,-,-,10.607,I,5,N,N,4,0,1,4,A,-,09,21801,A,F,D,C,A,A,H,-,C,A,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26463382999999,33.79114096
8182021,2016,2017-03-03,1942,2016-11-27,2136,27792,2185,7,5,7,1942,0,0,0,,0,10T35W,"TOPANGA CANYON BL","VENTURA BL",3.00,S,N,A,-,Y,LA,7,27,-,-,12.276,I,5,S,Y,3,0,2,2,A,-,01,23152,A,N,C,C,A,A,-,-,C,A,0,,,,,Y,Y,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60593815,34.168457259999997
8183014,2016,2017-02-16,1942,2016-11-22,1440,37093,2145,2,5,7,1942,0,0,0,,0,21A42,"TOPANGA CANYON BL","KITTRIDGE ST",0.00,,Y,A,-,Y,LA,7,27,-,-,13.841,I,5,S,Y,3,0,2,3,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,-,,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60599831,34.19077996
8185793,2016,2017-03-04,1942,2016-11-23,1800,37704,LOSAN,3,5,7,1942,0,0,0,,0,2103,"TOPANGA CYN","SCHOENBORN ST",0.00,,Y,A,-,Y,LA,7,27,-,-,15.911,I,5,N,Y,4,0,2,2,A,-,08,22107,,N,D,C,A,A,H,-,B,A,0,,,,,Y,,-,,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60591626,34.220931849999999
8195106,2016,2017-03-04,1942,2016-11-15,1640,41535,1443,2,5,7,1942,0,0,0,N,0,14EL2,"VENICE BL","LOUELLA AV",0.00,,Y,A,-,Y,LA,7,187,-,-,3.801,I,5,W,N,3,0,1,2,A,-,05,21650,,N,G,G,A,A,H,-,B,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44836791,33.996397440000003
8196600,2016,2017-03-29,1942,2016-12-13,0120,37613,1445,2,5,7,1942,0,0,0,N,0,8TL35,"VENICE BL","CENTINELLA AV",0.00,,Y,A,-,Y,LA,7,187,-,-,4.780,I,5,W,Y,4,0,1,2,A,-,12,21453,A,F,D,C,A,A,H,-,C,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43365765999999,34.003787610000003
8196611,2016,2017-03-04,1942,2016-11-28,1510,35945,1443,1,5,7,1942,0,0,0,N,0,6T4,"VENICE BL","LINCOLN BL",27.00,W,N,A,-,Y,LA,7,1,-,-,32.166,I,6,S,N,3,0,1,2,A,-,05,21650,1,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45278930000001,33.993997759999999
8196632,2016,2017-03-04,1942,2016-11-20,0530,38906,14A73,7,5,7,1942,0,0,0,N,0,MA73,"SEPULVEDA BL","IMPERIAL HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,25.921,I,5,N,Y,4,0,1,2,A,-,01,23152,A,N,C,C,A,A,-,-,C,A,0,,,,,Y,Y,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.39600507999999,33.931419650000002
8196635,2016,2017-03-04,1942,2016-10-11,1930,42139,0822,2,5,7,1942,0,0,0,H,0,8A53,"PACIFIC COAST HWY","TEMESCAL CANYON",1200.00,N,N,A,-,Y,LA,7,1,-,-,38.421,I,5,N,Y,4,0,1,2,A,-,09,21804,A,N,D,C,A,A,H,-,B,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.54077721,34.038403639999999
8198743,2016,2017-03-03,1942,2016-11-03,1335,37947,0513,4,5,7,1942,0,0,0,E,0,5FB96,"W PACIFIC COAST HWY","VERMONT AV",0.00,,Y,A,-,Y,LA,7,1,-,-,12.171,I,5,N,Y,4,0,1,2,A,-,07,21658,A,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29174892,33.791064200000001
8205211,2016,2017-03-03,1942,2016-12-22,1900,42374,0513,4,5,7,1942,0,0,0,E,0,5A15,"PACIFIC COAST HWY",NORMANDIE,0.00,,Y,A,-,Y,LA,7,1,-,-,12.517,I,5,S,N,4,0,1,2,A,-,12,21453,A,F,C,C,A,B,H,-,B,A,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29751493000001,33.789874470000001
8205248,2016,2017-03-03,1942,2016-11-04,1734,38434,0515,5,5,7,1942,0,0,0,E,0,523,PCH,"NEPTUNE AV",0.00,,Y,A,-,Y,LA,7,1,-,-,10.901,I,5,S,Y,4,0,1,2,A,-,12,21453,A,N,B,C,A,A,H,-,C,A,0,,,,Y,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26971807,33.790771530000001
8205591,2016,2017-03-04,1942,2016-11-13,0710,40773,0663,7,5,7,1942,0,0,0,F,0,14TL47,"SANTA MONICA BL","HIGHLAND AV",0.00,,Y,A,-,Y,LA,7,2,-,-,10.896,I,5,E,Y,2,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,07,1,0,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.33856351,34.090715520000003
8283105,2016,2017-03-04,1942,2016-12-10,1600,39061,0899,6,5,7,1942,0,0,0,H,0,8TL28,"VENICE BL","HELMS AV",5.00,W,N,A,-,Y,LA,7,187,-,-,8.140,I,5,W,Y,4,0,4,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,4,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.38525813,34.031246240000002
8284490,2016,2017-03-03,1942,2016-11-01,1140,40773,1437,2,5,7,1942,0,0,0,N,0,14TL47,"VENICE BL","SEPULVEDA BL",0.00,,Y,A,-,Y,LA,7,187,-,-,5.910,I,5,W,Y,3,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,C,02,0,1,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41742367000001,34.012959270000003
8284494,2016,2017-03-03,1942,2016-11-01,0730,40773,1437,2,5,7,1942,0,0,0,N,0,14TL47,"SEPULVEDA BL","VENICE BL",0.00,,Y,A,-,Y,LA,7,187,-,-,5.910,I,5,E,Y,3,0,2,3,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41724839,34.012706799999997
8284532,2016,2017-03-01,1942,2016-12-13,1030,40058,0656,2,5,7,1942,0,0,0,F,0,8TL35,"SANTA MONICA BL","N EL CENTRO AV",0.00,,Y,A,-,Y,LA,7,2,-,-,11.711,I,5,E,Y,3,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.32447119,34.090748349999998
8284536,2016,2017-03-03,1942,2016-12-21,1640,30922,1455,3,5,7,1942,0,0,0,N,0,34E4,"SANTA MONICA BL","SYCAMORE ST",0.00,,Y,B,-,Y,LA,7,2,-,-,10.651,I,5,E,Y,3,0,1,3,A,-,09,21802,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.34280038999999,34.090704840000001
8286152,2016,2017-03-04,1942,2016-12-22,0650,34427,1722,4,5,7,1942,0,0,0,Q,0,9T53,"TOPANGA CANYON","DEVONSHIRE ST",0.00,,Y,C,-,Y,LA,7,27,-,-,18.629,I,5,N,Y,3,0,1,2,A,-,09,21800,D,N,D,C,A,B,H,-,B,B,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.606013,34.257163460000001
8287969,2017,2018-02-07,1942,2017-01-02,1345,37676,1761,1,5,7,1942,0,0,0,Q,0,10TL34,"TOPANGA CANYON BL","PLUMMER ST",0.00,,Y,A,-,Y,LA,7,27,-,-,17.521,I,5,N,Y,3,0,5,6,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,4,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60626025000001,34.242230579999998
8296691,2017,2017-06-28,1942,2017-01-02,0824,36705,1454,1,5,7,1942,0,0,0,N,0,14MQ79,"RT 90","MINDANAU WY",0.00,,Y,B,-,Y,LA,7,90,-,-,1.201,I,5,W,Y,3,0,2,2,A,-,00,21452,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43780586,33.983817219999999
8296748,2016,2017-03-03,1942,2016-12-20,0545,41424,0519,2,5,7,1942,0,0,0,E,0,18T23,"ALAMEDA ST","PACIFIC COAST HWY",16.00,S,N,A,-,Y,LA,7,1,-,-,9.253,I,5,S,Y,4,0,1,2,A,-,09,21804,A,N,D,D,A,A,H,-,A,-,0,,,,Y,Y,,G,25,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24078498999999,33.791197459999999
8296853,2016,2017-03-03,1942,2016-12-13,1340,36911,0528,2,5,7,1942,0,0,0,E,0,5T25,"PACIFIC COAST HWY","MAHAR AV",0.00,,Y,A,-,Y,LA,7,1,-,-,9.611,I,5,N,N,4,0,1,2,A,-,09,21802,A,F,D,C,A,A,H,-,A,A,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.2469174,33.791031779999997
8297144,2016,2017-03-07,1942,2016-12-28,1235,41376,1494,3,5,7,1942,0,0,0,N,0,20TL56,"IMPERIAL HWY","SEPULVEDA BL",0.00,,Y,A,-,Y,LA,7,1,-,-,25.921,I,5,N,Y,3,0,4,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,4,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.39600507999999,33.931419650000002
8297522,2017,2017-06-30,1942,2017-01-23,1110,40773,1415,1,5,7,1942,0,0,0,N,0,7T23,"LINCOLN BL",ROSE,0.00,,Y,A,-,Y,LA,7,1,-,-,33.171,I,6,S,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46788941,34.001291950000002
8301751,2016,2017-03-03,1942,2016-12-14,0740,36362,0509,3,5,7,1942,0,0,0,E,0,5A55,"PACIFIC COAST HWY","PRESIDENT AV",0.00,,Y,A,-,Y,LA,7,1,-,-,12.912,I,5,N,N,4,0,1,2,A,-,10,21950,A,F,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,99,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.30428378000001,33.789529229999999
8302166,2016,2017-03-29,1942,2016-12-22,1855,37765,0515,4,5,7,1942,0,0,0,E,0,5A58,"PACIFIC COAST HWY","NEPTUNE AV",0.00,,Y,A,-,Y,LA,7,1,-,-,10.901,I,5,S,Y,3,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,-,"- ",0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26971807,33.790771530000001
8302482,2017,2017-06-29,1942,2017-01-07,1740,25385,0516,6,5,7,1942,0,0,0,E,0,5TL27,"PACIFIC COAST HWY","FRIES AV",0.00,,Y,A,-,Y,LA,7,1,-,-,10.672,I,5,N,N,2,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,A,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.2657634,33.791080860000001
8306665,2016,2017-03-04,1942,2016-12-21,1420,41704,0528,3,5,7,1942,0,0,0,E,0,5T25,PCH,"BLINN AV",0.00,,Y,C,-,Y,LA,7,1,-,-,9.531,I,5,S,N,4,0,3,2,A,-,08,22100,A,M,D,C,A,B,H,-,A,A,0,,,,,Y,,-,99,0,0,3,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24555746999999,33.791019970000001
8308709,2017,2018-02-07,1942,2017-02-07,2130,38273,1751,2,5,7,1942,0,0,0,Q,0,15T45,"TOPANGA CANYON BL","LASSEN ST",10.00,S,N,C,-,Y,LA,7,27,-,-,16.131,I,5,S,N,4,0,1,2,A,-,10,21950,A,F,G,B,B,B,H,-,C,A,0,Y,,,,Y,,-,99,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60608822,34.224229579999999
8308745,2017,2018-02-07,1942,2017-01-30,1200,34674,1722,1,5,7,1942,0,0,0,Q,0,35E11,"TOPANGA CANYON BL","DEVONSHIRE ST",0.00,,Y,A,-,Y,LA,7,27,-,-,18.629,I,5,N,Y,4,0,1,2,A,-,00,24153,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.606013,34.257163460000001
8316383,2016,2017-03-04,1942,2016-12-18,0025,41619,0656,7,5,7,1942,0,0,0,F,0,6A49,"SANTA MONICA BL","EL CENTRO AV",10.00,W,N,A,-,Y,LA,7,2,-,-,11.711,I,5,E,N,4,0,1,2,A,-,11,21954,A,F,G,B,E,A,H,-,C,D,0,Y,,,,Y,Y,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.32447119,34.090748349999998
8323999,2017,2018-01-06,1942,2017-02-16,0900,4077317,1445,4,5,7,1942,0,0,0,N,0,7TL23,"VENICE BL","BEETHOVEN ST",0.00,,Y,A,-,Y,LA,7,187,-,-,4.271,I,5,W,Y,3,0,1,2,D,-,00,,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44130574,33.999945650000001
8325710,2017,2018-02-07,1942,2017-03-03,1515,36755,2185,5,5,7,1942,0,0,0,,0,16TL28,"TOPANGA CANYON","MULHOLLAND DR",0.00,,Y,A,-,Y,LA,7,27,-,-,11.050,I,5,N,N,4,0,2,3,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60477026,34.15101585
